status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang;;;;
"1243689350770155529,182548277,2020-03-28T00:00:22Z,aryanadetarth,""Pior que só estão internando quem está MTO MAL, a um passo de ir pra UTI. Normalmente, o tipo de falta de ar que o #COVID19 provoca seria caso de internação em quase qualquer hospital, particular ou público. Tragédia anunciada e mal contabilizada. #JN #coronavirusbrasil"",Twitter for Android,,,,FALSE,FALSE,75366,1,,,,458,461,,2010-08-24T21:21:45Z,FALSE,pt";;;;
"1243689350241476610,3239429292,2020-03-28T00:00:22Z,TagionGrowth,""#UAE uses #blockchain, #digitalidentity to battle #covid19 ";;;;
;;;;
#kyc #unitedarabemirates ;;;;
;;;;
"https://t.co/rhHAbLxXs1"",Twitter Web App,,,,FALSE,FALSE,2603,2,,,,19592,13875,,2015-06-08T04:25:55Z,FALSE,en";;;;
"1243689350166204418,360666534,2020-03-28T00:00:22Z,elsollatinonews,""#Philadelphia Two more deaths for #covid19 have been reported today. Pennsylvania Health Secretary, @SecretaryLevine, attributed the increase to an inconsistent attitude towards the pandemic https://t.co/egU4lXgWEx";;;;
"#ElSolLatinoCare #JuntosContraElCovid19"",Hootsuite Inc.,,,,FALSE,FALSE,531,0,,,,1812,1489,,2011-08-23T15:33:45Z,FALSE,en";;;;
1243689352175202304,111157576,2020-03-28T00:00:22Z,ecuadorenvivo,#COVID_19 Papa Francisco da la indulgencia plenaria al mundo por la pandemia del #coronavirus https://t.co/be5dRICOOO https://t.co/tEOraOCTqO,Hootsuite Inc.,,,,FALSE,FALSE,142,19,,,,216606,930,,2010-02-04T00:15:53Z,FALSE,es;;;;
1243689351671877634,958196964,2020-03-28T00:00:22Z,GoLeftVoteBlue,@realDonaldTrump did NOT inherit a broken system--he dismantled the system he inherited and now it's broken!!!! #Pandemic #coronavirus,Twitter for Android,,25073877,realDonaldTrump,FALSE,FALSE,634,0,,,,328,447,,2012-11-19T19:02:03Z,FALSE,en;;;;
1243689349662851074,300893869,2020-03-28T00:00:22Z,DishNation,Have These Corona Kids Lost Their Damn Minds? @thetammimacshow @itsmikehill @claudiajordan and @drano1goodfella weigh in... #foxsoul #Coronavirus #repost @foxsoultv https://t.co/OvtE7KriD9,Buffer,,,,FALSE,FALSE,63859,2,,,,109490,5831,,2011-05-18T14:47:50Z,TRUE,en;;;;
"1243689352724545538,1097488729566924800,2020-03-28T00:00:22Z,Sonic_counselor,""This is actually strangely accurate.";;;;
;;;;
(Ill do a real photo later);;;;
;;;;
"#CoronavirusOutbreak #ApocalypseOutfit https://t.co/GOwmP0hnNe https://t.co/8IwPW9YLRK"",Twitter for Android,,,,TRUE,FALSE,46026,0,,,,549,968,,2019-02-18T13:31:18Z,FALSE,en";;;;
1243689352175255556,184950783,2020-03-28T00:00:22Z,yocavallaro,The #GOP is gambling with lives. #CoronavirusPandemic,Twitter Web App,,,,FALSE,FALSE,1127,0,,,,298,420,,2010-08-30T22:01:18Z,FALSE,en;;;;
1243689348907716608,1594254037,2020-03-28T00:00:22Z,belightbella,#COVID19 My real question is: once people get over it ..why are they still testing positive? And if it never leaves the body how do we know they are not contagious forever? Or whenever it flares? #CoronaLockdown #CoronavirusPandemic #CoronaVirusUpdate,Twitter for iPhone,,,,FALSE,FALSE,13437,0,,,,159,320,,2013-07-14T20:47:43Z,FALSE,en;;;;
"1243689354821853184,155587053,2020-03-28T00:00:23Z,enfoqueinforma,""#Mundo El Papa Francisco ofreció una bendición a la humanidad desde el Vaticano. En una Plaza de San Pedro completamente vacía, la máxima autoridad de la iglesia católica realizó una ceremonia para pedir por la crisis que enfrenta el mundo a causa del #COVID19. https://t.co/O0Af0LoEjy"",Hootsuite Inc.,,,,FALSE,FALSE,5444,1,,,,15304,937,,2010-06-14T15:03:57Z,FALSE,es";;;;
"1243689356503797765,740178102253420548,2020-03-28T00:00:23Z,elsantafesinoPR,""👉Mañana sábado te esperamos por la pantalla de Veo Santa Fe, ";;;;
;;;;
"😉 Con notas exclusivas y la conducción de Exequiel Kay, para estar al tanto de la situación actual que vivimos ante la #pandemia del #coronavirus #covid19. https://t.co/DruSbdoFqX"",Hootsuite Inc.,,,,FALSE,FALSE,28,0,,,,307,664,,2016-06-07T13:46:26Z,FALSE,es";;;;
"1243689356411449345,1174407762136227841,2020-03-28T00:00:23Z,DeitchSophie,""alright alright ";;;;
david tenant (dr. who) &amp;;;;
"#drwho #doppleganger #DavidTennant #it1990 #it #stephenking #CoronaLockdown #ImAwakeThisLateBecause #COVID19 #vibecheck #justvibin #DoctorWho https://t.co/mbJXM8ISnH"",Twitter for iPhone,,,,FALSE,FALSE,196,0,,,,3,23,,2019-09-18T19:40:15Z,FALSE,en";;;;
"1243689356340211713,2259541894,2020-03-28T00:00:23Z,2secseverywhere,""social distance is antisocial. humans are not wired to be distant from each other. we change the story. we reclaim our streets back! ";;;;
;;;;
#PastorChris;;;;
#globaldayofprayer ;;;;
"#COVID19 https://t.co/4jZxMttoZf"",Twitter for Android,,,,FALSE,FALSE,1835,3,,,,153,303,,2014-01-03T06:39:54Z,FALSE,en";;;;
"1243689356113690624,455256867,2020-03-28T00:00:23Z,CA_DWR,""We can all stay healthy and protect our community from #COVID19 by taking steps like: ";;;;
;;;;
💦 Washing hands often;;;;
🤧 Covering coughs and sneezes;;;;
✅ Disinfecting surfaces;;;;
🏡 Staying home;;;;
;;;;
"Visit https://t.co/c40ionf8eZ https://t.co/WqWsA7V4qs"",Hootsuite Inc.,,,,FALSE,FALSE,3930,0,,,,21303,614,,2012-01-04T22:30:16Z,TRUE,en";;;;
"1243689355757195264,829496234,2020-03-28T00:00:23Z,BUSRideMag,""CARES Act Provides $25 Billion for Public Transit";;;;
https://t.co/jFtUZe3UUO;;;;
;;;;
"#transit #transportation #mobility #APTA #DOT #FTA #coronavirus #covid19 #news #update"",Hootsuite Inc.,,,,FALSE,FALSE,327,0,,,,1432,1102,,2012-09-17T17:41:08Z,FALSE,en";;;;
"1243689355631382530,182904294,2020-03-28T00:00:23Z,tierranuevapy,""Pueblos indígenas: los más vulnerables frente el avance del coronavirus en América Latina";;;;
#quedateencasapy #covid19;;;;
;;;;
"https://t.co/pEmieJGsQG"",Hootsuite Inc.,,,,FALSE,FALSE,386,1,,,,279,750,,2010-08-25T17:45:59Z,FALSE,es";;;;
"1243689354834464768,2389723279,2020-03-28T00:00:23Z,asifmohammad666,""Let’s Knock this out together!";;;;
 ;;;;
"#COVID19 #21daylockdown #StayHome #pinarayivijayan #StayAtHome #mammootty #cinema https://t.co/g8PqCXqeIY"",Twitter for iPhone,,,,FALSE,FALSE,74,0,,,,46,90,,2014-03-14T19:27:54Z,FALSE,en";;;;
"1243689354243067904,176541271,2020-03-28T00:00:23Z,NCTAitv,""We're all #AloneTogether, which is why @FOXTV and @iHeartRadio are putting on a unique live concert, bringing your favorite artists from their living room to your living room. Tune in Sunday, March 29th at 9PM and help support #COVID19 first responders https://t.co/ltQ4CFnWaM"",CoSchedule,,,,FALSE,FALSE,1006,0,,,,13711,1539,,2010-08-09T20:31:00Z,TRUE,en";;;;
1243689353571958785,3911239745,2020-03-28T00:00:23Z,ThePerezHilton,This is not getting that much attention. Keeping our troops in my thoughts! https://t.co/fYcKZzmjON #Coronavirus #Covid19,Hootsuite Inc.,,,,FALSE,FALSE,940916,3,,,,130905,1093,,2015-10-09T18:29:57Z,TRUE,en;;;;
"1243689355815931904,2488541,2020-03-28T00:00:23Z,bostonherald,""Head to the BH's #coronavirus quarantine interactive page for daily quizzes, polls, brackets, contests &amp";;;;
"https://t.co/4cG1x1p4to"",SocialFlow,,,,FALSE,FALSE,607,0,,,,107585,1560,,2007-03-27T13:30:45Z,TRUE,en";;;;
"1243689355744612353,23095903,2020-03-28T00:00:23Z,oh_HOLMES,""I thought the days of finding a livable $40,000-$60,000 home in NW or SW ATL were over. Then came the #coronavirus and an economic slowdown. I wonder what that means for housing prices/ a market correction?"",Twitter for Android,,,,FALSE,FALSE,20424,0,,,,2108,2350,,2009-03-06T18:04:37Z,FALSE,en";;;;
"1243689353823518721,115133899,2020-03-28T00:00:23Z,confidencial_ni,""Si no se acatan prontas medidas para frenar el contagio de #coronavirus en #Nicaragua, las cifras podrían ser alarmantes. Conversamos con un experto en análisis de datos y estas son las proyecciones 👇 https://t.co/lzjmPTLUEp"",Echobox Social,,,,FALSE,FALSE,961,9,,,,139563,605,,2010-02-17T18:28:57Z,TRUE,es";;;;
"1243689354830254083,52151918,2020-03-28T00:00:23Z,super7fm,""Un grupo de investigadores descubrió que algunos enfermos leves del #CODVID19 pueden contagiar el #Coronavirus hasta ocho días después de desaparecer los síntomas, por lo que recomiendan mantener la cuarentena por otras dos semanas.| #Super7FM";;;;
;;;;
"#CoronavirusPandemic #QuedateEnCasa https://t.co/rYQ4kPpzZN"",Hootsuite Inc.,,,,FALSE,FALSE,2917,2,,,,119291,1745,,2009-06-29T19:03:59Z,FALSE,es";;;;
"1243689361172029442,241215352,2020-03-28T00:00:24Z,ahahospitals,""Shoutout to the doctors, nurses and other health care professionals on the front lines of #COVID19. We admire and appreciate your dedication. #SolidarityAt8"",Hootsuite Inc.,,,,FALSE,FALSE,2897,16,,,,49031,1983,,2011-01-21T18:52:07Z,TRUE,en";;;;
"1243689359112454144,2655442453,2020-03-28T00:00:24Z,nusabalicom,""Pingsan, Bule Jerman Dievakuasi Tim Medis Covid-19 https://t.co/7JzlfoZwU5 #berita #nusabali #VirusCorona #COVID19"",Twitter Web Client,,,,FALSE,FALSE,341,0,,,,1714,559,,2014-07-18T01:52:35Z,FALSE,in";;;;
"1243689360530300933,156798341,2020-03-28T00:00:24Z,Softheon,""#Obamacare during #COVID19: Could Obamacare save the #unemployed from the #coronavirus? Via @politico";;;;
"https://t.co/CFHqTSmvrg"",Hootsuite Inc.,,,,FALSE,FALSE,7715,0,,,,1694,2198,,2010-06-17T23:56:20Z,FALSE,en";;;;
"1243689359775129600,783472412,2020-03-28T00:00:24Z,TrevorLTGreene,""@YakimaSchools : Food Distribution for Students";;;;
During #COVID19 Closure;;;;
Total Through Nine (9) Days ;;;;
;;;;
   &gt;;;;
;;;;
0;;;;
"@waOSPI @wasa_oly @wssda @Yakima_Herald @JayInslee"",Twitter for iPhone,,3273494000,YakimaSchools,FALSE,FALSE,765,0,US,""Yakima, WA"",city,1884,977,,2012-08-27T00:34:21Z,FALSE,en";;;;
1243689359628537856,2457080407,2020-03-28T00:00:24Z,IMSSGro,Para la #PrevenciónCoronavirus #Coronavirus #COVID19  lo más simple es importante. Sigue éstas reglas básicas https://t.co/XVDeAj4vaT,Hootsuite Inc.,,,,FALSE,FALSE,3701,1,,,,1667,1103,,2014-04-21T20:09:45Z,FALSE,es;;;;
"1243689358244315136,17077313,2020-03-28T00:00:24Z,KFIAM640,""A couple’s wedding ceremony was cancelled thanks to #COVID19, so they did something truly selfless.";;;;
;;;;
"https://t.co/klTAvgnKFB"",SocialFlow,,,,FALSE,FALSE,947,2,,,,54781,700,,2008-10-30T23:57:21Z,TRUE,en";;;;
"1243689358240010240,4710875102,2020-03-28T00:00:24Z,ORpoisoncenter,""@ORpoisoncenter Medical Director, Dr. Robert Hendrickson weighs in on the importance of avoiding dangerous #COVID19 remedies and false treatments. Learn more in our press release issued this week. @OhsUtox @rghendrickson https://t.co/kfo5kJupjX"",Twitter for iPhone,,4710875102,ORpoisoncenter,TRUE,FALSE,2467,0,US,""Portland, OR"",city,425,397,,2016-01-04T23:35:14Z,FALSE,en";;;;
"1243689357174870023,355989081,2020-03-28T00:00:24Z,ANI,""#WATCH: Meghalaya Chief Minister Conrad Sangma directs people to practice social distancing as a precautionary measure against #COVID19, at a locality in Shillong. (27.03.2020) https://t.co/tFSgELRM0y"",Twitter Media Studio,,,,FALSE,FALSE,0,127,,,,3605916,0,,2011-08-16T05:23:41Z,TRUE,en";;;;
"1243689357158100993,376881734,2020-03-28T00:00:24Z,joanplanasp,""Uganda has more government ministers than intensive-care beds #COVID19 #poor #Countries";;;;
"https://t.co/VvSdF9Nuhk"",Twitter for Android,,,,FALSE,FALSE,342,0,ES,""Barcelona, Spain"",city,481,194,,2011-09-20T17:10:49Z,FALSE,en";;;;
"1243689359364304896,127265380,2020-03-28T00:00:24Z,Bandadeportiva,""¡NO PUEDE SALIR!";;;;
;;;;
El DT ex @nacionaloficial Juan Manuel Lillo se fue para Madrid 🇪🇦 huyendo de China por el #Covid_19, ahora no puede regresar a territorio chino a dirigir a su club Qingdao Huanghai por que está confinado en tierras españolas.;;;;
;;;;
"#BandaDeportiva https://t.co/qxFrsl75x7"",Twitter for Android,,,,FALSE,FALSE,3816,2,,,,47207,7,,2010-03-28T16:45:36Z,FALSE,es";;;;
"1243689359569805312,125890711,2020-03-28T00:00:24Z,ndetabasco,""#InfografíaNT 📰 ";;;;
;;;;
"💡¿Quién quiero ser durante el #Covid_19? 🙌🏻 https://t.co/DzVAx16L7B"",Hootsuite Inc.,,,,FALSE,FALSE,180,0,,,,31474,62,,2010-03-24T05:18:05Z,FALSE,es";;;;
"1243689358433177601,1331972502,2020-03-28T00:00:24Z,NestorOHeredia,""#Coronavirus""""Objetivo:Nº uno aplanar la curva y evitar el colapso del Sistema de Salud""""#YoMeQuedoEnCasa #CuarentenaObligatoria @SergioMassa @msalnacion";;;;
0;;;;
0;;;;
"@SATIarg @cicsati @RED92cadadiamas @infobae https://t.co/KMj4kCQreS"",Twitter Web App,,,,FALSE,FALSE,2419,3,,,,3760,4560,,2013-04-06T16:33:06Z,FALSE,es";;;;
"1243689357669806085,67383791,2020-03-28T00:00:24Z,JOECRISIS,""#coronavirus De 585 confirmados por Covid-19, ignoran fuente de contagio de 36- El Universal https://t.co/kIHmqTFOcD"",Hootsuite Inc.,,,,FALSE,FALSE,19,1,,,,679,386,,2009-08-20T18:26:15Z,FALSE,es";;;;
"1243689365253038080,1098281410576744448,2020-03-28T00:00:25Z,match_joe,""Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well  🙏🏼. Download the app https://t.co/AFf5zDmgXY"",Twitter for Android,,,,FALSE,FALSE,20364,1,,,,2447,4981,,2019-02-20T18:01:08Z,FALSE,en";;;;
"1243689365383122945,486766063,2020-03-28T00:00:25Z,SEP_US,""Following deaths of three autoworkers to #COVID19: Fiat #Chrysler and #Ford set April 14 target to re-open US plants: The rush to re-open the plants collides with elementary public health considerations #NotDying4WallSt";;;;
;;;;
"https://t.co/baO0d24zm8"",Hootsuite Inc.,,,,FALSE,FALSE,1088,1,,,,2826,2193,,2012-02-08T16:56:46Z,FALSE,en";;;;
1243689364330348547,862139456,2020-03-28T00:00:25Z,suzanne_chipp,My first @zoom_us “meeting” with these beautiful women. We met in 1993 when we all arrived at @MountAllison and we’ve been friends ever since. It took a pandemic to find a time we were all home to chat!! #COVID19 @Bapaboo https://t.co/LX8eyxO4Nm,Twitter for iPhone,,,,FALSE,FALSE,4185,0,,,,204,388,,2012-10-04T22:34:01Z,FALSE,en;;;;
"1243689363822637056,1213224242713546752,2020-03-28T00:00:25Z,JoJSharpe,""@Rob_Stott And Federal Govt wonders why people aren’t taking #COVID19 seriously ";;;;
Laming is your answer!;;;;
Oh boy are next Fed elections going to be fascinating.;;;;
Let’s remind people of Laming’s irresponsible &amp;;;;
I won’t forget;;;;
"#LNPfail"",Twitter for iPad,1243666023850508289,68120992,Rob_Stott,FALSE,FALSE,12673,10,,,,178,413,,2020-01-03T22:23:40Z,FALSE,en";;;;
"1243689361973149698,1116704971620323329,2020-03-28T00:00:25Z,51for51,""District AG &amp";;;;
"https://t.co/5dVI7XNcyf"",Hootsuite Inc.,,,,FALSE,FALSE,566,3,,,,4308,3549,,2019-04-12T14:09:47Z,FALSE,en";;;;
"1243689361272713217,86364947,2020-03-28T00:00:25Z,HooverInst,""""""The #COVID19 pandemic presents the United States not only with its worst public health crisis in a century but also the most formidable challenge to its democracy since World War II,"""" writes @LarryDiamond: https://t.co/qen46skgcQ"",Hootsuite Inc.,,,,FALSE,FALSE,5937,9,,,,114463,20706,,2009-10-30T18:04:42Z,TRUE,en";;;;
"1243689361218195456,2828470096,2020-03-28T00:00:25Z,ElPitazoTV,""¿Cómo se vive la cuarentena por #Covid_19 en tu comunidad? Puedes enviarnos una nota de voz o escribirnos a través del correo electrónico, un sms y por nuestro grupo de WhatsApp #ElPitazoEnLaCalle #27mar https://t.co/fNkxCYXzID"",Hootsuite Inc.,,,,FALSE,FALSE,1197,0,,,,653477,7777,,2014-10-13T21:30:32Z,TRUE,es";;;;
"1243689362300252160,2380259108,2020-03-28T00:00:25Z,The_NewArab,""Hospitals once overwhelmed by gunshot wounds are now gearing up for a very different challenge, as Gaza's medics switch their focus from protest casualties to the #coronavirus pandemic  ";;;;
;;;;
"https://t.co/Sdxilngl6X"",Hootsuite Inc.,,,,FALSE,FALSE,374,2,,,,71930,221,,2014-03-09T10:25:18Z,TRUE,en";;;;
"1243689364145745920,461219840,2020-03-28T00:00:25Z,TaxNotes,""🎙️ Podcast: @TaxStew interviewed @M_SullivanTax about countering the coming #coronavirus recession.";;;;
;;;;
"Listen to the episode via @ApplePodcasts, @Stitcher, @Spotify and more: https://t.co/X4ER9HcVoh"",Hootsuite Inc.,,,,FALSE,FALSE,4601,0,,,,15980,2618,,2012-01-11T15:38:18Z,TRUE,en";;;;
"1243689364691079171,866423778703810560,2020-03-28T00:00:25Z,lissammonna,""Misa en el Vaticano ";;;;
Papa Francisco ofrece una oración mundial y bendición a toda la humanidad por #coronavirus #COVID2019 ;;;;
;;;;
"Plaza San Pedro Piazza #SanPietro #Italia https://t.co/ypN0z1CyKS"",Twitter for iPhone,,,,FALSE,FALSE,6017,0,,,,73,356,,2017-05-21T22:41:41Z,FALSE,es";;;;
1243689367958425600,4913320595,2020-03-28T00:00:26Z,Only_rock_radio,#SocialDistancing #CoronaLockdown #Coronavirus #COVID19 On https://t.co/4zZsRPZYwX Listen now Chemicals by InAir @inairuk via @sanpruk on https://t.co/C2Tndcnl74 https://t.co/NcGmkk5lH2,tiorradio3 publisher,,,,FALSE,FALSE,89645,0,,,,29282,19087,,2016-02-15T12:09:37Z,FALSE,en;;;;
1243689365743771648,53071323,2020-03-28T00:00:26Z,lanotalatina,Amor en tiempos de #Coronavirus https://t.co/DSuX2Oryqo Por @tadebravo 👉🏻 #FollowUs #Siguenos Somos @lanotalatina también en Instagram y Facebook #SomosLatinos #SiguemeYTeSigo #SomosComoTú #StayHome #Covid19 #QuedateEnCasa 🏠,Hootsuite Inc.,,,,FALSE,FALSE,6972,0,,,,8065,6890,,2009-07-02T14:06:20Z,FALSE,es;;;;
1243689369304567808,1125521788035686401,2020-03-28T00:00:26Z,WCoast_,Santa Monica has closed the Beaches and the bike path.  Looks like all LA County beaches are now closed #Covid19usa  #COVID19 https://t.co/T28NEpmwp5,Twitter Web App,,,,FALSE,FALSE,216,0,,,,12,141,,2019-05-06T22:04:40Z,FALSE,en;;;;
"1243689368591781890,868533522637754368,2020-03-28T00:00:26Z,SNAP_Vegan,""#COVID19 This crisis has shown the massive failures and lack of Risk Management precautions of the Private Sector Health System. No brainer would be 1yr supply of PPE, Tyvek and HazMat Suits, shields and gowns on hand.  Also understaffing regular conditions, failing in crisis."",Twitter Web App,,,,FALSE,FALSE,24638,0,,,,612,3553,,2017-05-27T18:25:03Z,FALSE,en";;;;
"1243689368344240129,751509284362522624,2020-03-28T00:00:26Z,SourcetheSpring,""#ICYMI: The City of @TakomaParkMD is accepting applications for emergency grants to local small businesses affected by the #COVID19 emergency:";;;;
;;;;
https://t.co/GJ0C8n50lV;;;;
;;;;
"#TakomaPark #TKPK #MoCo #MoCoMD #Coronavirus https://t.co/lqlUdwBhGy"",Hootsuite Inc.,,,,FALSE,FALSE,4154,0,US,""Silver Spring, MD"",city,2494,787,,2016-07-08T20:12:30Z,FALSE,en";;;;
"1243689367522037761,1195138195106566145,2020-03-28T00:00:26Z,notboseman,""#COVID19 put my first feature in scheduling limbo, which has been a bummer. But to lift my spirits, I got permission to share our pitch video with the world.";;;;
;;;;
"https://t.co/zc2o6x41Kj"",Twitter Web App,,,,FALSE,FALSE,87,2,,,,30,73,,2019-11-15T00:35:30Z,FALSE,en";;;;
1243689367434072064,327753084,2020-03-28T00:00:26Z,schoolbox,Get access to a 5-step guide to set your school up for #RemoteLearning &amp; reduce disruption to your students’ education: https://t.co/aVBJ7SdyWG 📔✔️🏡 | #distancelearning #education #onlinelearning #portal #LMS #edtech #aussieED #asiaED #edutech #coronavirus #covid19 #covid_19,Hootsuite Inc.,,,,FALSE,FALSE,992,0,,,,1308,688,,2011-07-02T02:55:47Z,FALSE,en;;;
1243689366142287874,14737210,2020-03-28T00:00:26Z,ap236,Hamilton McDonald’s worker allegedly faked COVID-19 diagnosis to get out of work - CHCH https://t.co/QP9YGj0Kfq #McDonalds #COVID19 #crime #fraud #Coronavirus #HamiltonPolice #COVIDOntario #HamOnt #onpoli #snrtg,Hootsuite Inc.,,,,FALSE,FALSE,1001,0,,,,984,760,,2008-05-11T21:40:42Z,FALSE,en;;;;
"1243689366058385408,196659774,2020-03-28T00:00:26Z,TXWorkforce,""Monetary Eligibility Issues? We invite you to reapply on April 5! ";;;;
;;;;
Don’t worry – your benefits are determined by layoff date – not filing date. ;;;;
;;;;
👉[Learn about base period wages and eligibility] → https://t.co/9xBFbmsVw4 ;;;;
